,Unnamed: 0,player_id,name,position,college,combine_player_ids,season_played,passing_attempts,passing_completions,passing_yards,passing_rating,passing_touchdowns,passing_interceptions,passing_sacks,passing_sacks_yards_lost,rushing_attempts,rushing_yards,rushing_touchdowns,receiving targets,receiving_receptions,receiving_yards,receiving_touchdowns,kick_return_attempts,kick_return_yards,kick_return_touchdowns,punt_return_attempts,punt_return_yards,punt_return_touchdowns,defense_sacks,defense_tackles,defense_tackle_assists,defense_interceptions,defense_interception_yards,defense_interception_touchdowns,defense_safeties,point_after_attempts,point_after_makes,field_goal_attempts,field_goal_makes,punting_attempts,punting_yards,punting_blocked,passing_attempts_average,passing_completions_average,passing_yards_average,passing_rating_average,passing_touchdowns_average,passing_interceptions_average,passing_sacks_average,passing_sacks_yards_lost_average,rushing_attempts_average,rushing_yards_average,rushing_touchdowns_average,receiving targets_average,receiving_receptions_average,receiving_yards_average,receiving_touchdowns_average,kick_return_attempts_average,kick_return_yards_average,kick_return_touchdowns_average,punt_return_attempts_average,punt_return_yards_average,punt_return_touchdowns_average,defense_sacks_average,defense_tackles_average,defense_tackle_assists_average,defense_interceptions_average,defense_interception_yards_average,defense_interception_touchdowns_average,defense_safeties_average,point_after_attempts_average,point_after_makes_average,field_goal_attempts_average,field_goal_makes_average,punting_attempts_average,punting_yards_average,punting_blocked_average,heights,weights,hands,age,arm,40_dash,vertical,bench,shuttle,broad,3_cone,60_shuttle,wonderlic
4600,18196,1111,Rashidi Barnes,DB,Colorado,20000225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6,208,9.180858586,21.81917808,31.42202778,4.63,35,10,4.32,114,6.92,11.4970684,
4601,18197,17083,DeVante Parker,WR,Louisville,20150014,3,0,0,0,0,0,0,0,0,0,0,0,200,121,1702,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.128205128,3.102564103,43.64102564,0.205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,209,9.290307692,22.28767123,31.66167364,4.45,36.5,17,4.216081081,125,6.993472585,11.49209302,
4602,18203,6309,Parker Ehinger,OG,Cincinnati,20160105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.25,310,9.864050633,23.36986301,32.85608108,5.26,27.5,25.14720812,4.701460674,97,7.880350877,11.45,
4603,18207,1603,Giovani Bernard,RB,North Carolina,20130037,5,0,0,0,0,0,0,0,0,638,2642,14,299,223,2011,8,2,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.246376812,38.28985507,0.202898551,4.333333333,3.231884058,29.14492754,0.115942029,0.028985507,0.188405797,0,0,0,0,0,0.057971014,0,0,0,0,0,0,0,0,0,0,0,0,68.38,202,9.359638554,21.43835616,31.2399115,4.53,33.5,19,4.12,122,6.91,11.64856287,25
4604,18211,21370,James Stone,C,Tennessee,20140431,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.63,306,9.818837209,22.04657534,32.21309524,5.17,27.5,22,4.63,104,8.16,11.62,
4605,18214,5165,Bob Davis,HB-FB-QB-P,Kentucky,19900817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3,236,10.25,22.60677346,29.38,4.74,29,19,4.17,103,7.1466171,12.16,
4606,18219,3067,Miles Burris,OLB,San Diego St.,20120129,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,142,68,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039473684,3.736842105,1.789473684,0.026315789,0.184210526,0,0,0,0,0,0,0,0,0,74.13,246,9.575971731,23.84657534,32.34203774,4.73,37.5,31,4.312656546,121,7.245243902,11.87096618,
4607,18221,22134,William Thomas,LB,Texas A&M;,19910104,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,28,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0,0.153846154,2.071428571,0,0,0,0,0,0,0,0,0,74.5,207,10.5,22.70136986,32.5,4.84,33.5,21.21631206,4.03,115,7.245243902,11.76,
4608,18227,15124,Whitney Mercilus,DE,Illinois,20120026,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,168,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505681818,1.909090909,0.909090909,0,0,0,0,0,0,0,0,0,0,0,75.63,261,9.78304,21.78082192,33.42385246,4.68,32,27,4.53,118,7.17,11.87125,
4609,18231,15128,Jamon Meredith,T,South Carolina,20090162,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.63,304,9.9425,22.97260274,33.89451923,4.99,28,31,4.82,105,8.01,11.598,
4610,18234,23394,Todd Watkins,WR,BYU,20060218,2,0,0,0,0,0,0,0,0,0,0,0,19,8,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904761905,0.380952381,4.285714286,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,74.38,202,9.290307692,22.86849315,31.66167364,4.43,36,15,4.24,118,7.13,11.49209302,
4611,18237,24774,Jerry Wunsch,T-G,Wisconsin,19970037,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008333333,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.9,327,10.25,23.25753425,36,5.254659498,28.01383399,25,4.716348548,102.1781377,7.870920245,11.598,
4612,18238,8995,Byron Hanspard,RB,Texas Tech,19970041,3,0,0,0,0,0,0,0,0,189,718,1,25,16,146,1,40,987,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,25.64285714,0.035714286,0.892857143,0.571428571,5.214285714,0.035714286,1.428571429,35.25,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5,198,8.88,21.25205479,31,4.41,33.83308271,18.69061876,4.267629108,116.376673,7.1466171,11.64856287,
4613,18242,6021,John Duff,TE,New Mexico,19890819,2,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9,224,9.9425,21.74520548,33.89451923,4.94,31,23.16,4.6,110,7.870920245,12.87,
4614,18244,10380,Rodney Hudson,OL,Florida St.,20110055,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,74.38,299,9.9425,21.80821918,33.89451923,5.27,25.5,27,4.96,95,8.03,11.598,
4615,18246,4867,Brodie Croyle,QB,Alabama,20060085,5,181,319,1669,1137.6,8,9,26,168,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.526315789,16.78947368,87.84210526,59.87368421,0.421052632,0.473684211,1.368421053,8.842105263,0.526315789,0.789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,205,9.481704545,23.24109589,31.77426829,4.94,30.5,14.05263158,4.25,104,7.34,12.07,24
4616,18247,4312,Kerry Collins,QB,Penn St.,19950005,17,3628,6502,42478,14932.5,220,207,345,2289,393,719,10,2,2,-13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17.69756098,31.71707317,207.2097561,72.84146341,1.073170732,1.009756098,1.682926829,11.16585366,1.917073171,3.507317073,0.048780488,0.009756098,0.009756098,-0.063414634,0,0,0,0,0,0,0,0,0.019512195,0,0,0,0,0,0,0,0,0,0,0,0,77,240,10,22.32328767,32.75,4.857445887,31.01658768,14.05263158,4.326666667,109.0478469,7.185413534,12.07,
4617,18248,13992,Sean Mannion,QB,Oregon St.,20150089,3,10,14,62,219.2,0,1,0,0,6,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.8,12.4,43.84,0,0.2,0,0,1.2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.5,229,9.481704545,23.02739726,31.77426829,5.14,31,14.05263158,4.39,105,7.29,12.07,
4618,18250,24235,Ryan Williams,RB,Virginia Tech,20110038,1,0,0,0,0,0,0,0,0,58,164,0,10,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,32.8,0,2,1.4,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,212,9.359638554,21.06575342,31.2399115,4.59,40,19,4.18,123,6.96,11.64856287,
4619,18251,18381,Jerry Reese,DB,Oklahoma,19870264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3,229,9.25,23.71232877,31.5,4.73,27.5,14,4.37,107,7.042195122,11.73,
4620,18253,10,Ameer Abdullah,RB,Nebraska,20150054,3,0,0,0,0,0,0,0,0,311,1203,5,70,50,373,3,38,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.72413793,41.48275862,0.172413793,2.413793103,1.724137931,12.86206897,0.103448276,1.310344828,37.65517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6,205,9.359638554,21.89315068,31.2399115,4.6,42.5,24,3.95,130,6.79,11.64856287,
4621,18257,1498,Nick Bellore,LB,Central Michigan,20110522,7,0,0,0,0,0,0,0,0,0,0,0,1,1,23,0,2,8,0,0,0,0,1,82,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009708738,0.009708738,0.223300971,0,0.019417476,0.077669903,0,0,0,0,0.009708738,0.796116505,0.388349515,0.009708738,0.038834951,0,0,0,0,0,0,0,0,0,73,245,9.575971731,21.97534247,32.34203774,4.84,32.5,23,4,109,6.98,11.87096618,
4622,18261,8192,Bruce Gradkowski,QB,Toledo,20060194,9,377,712,4079,2290.9,21,24,53,333,88,329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.195121951,17.36585366,99.48780488,55.87560976,0.512195122,0.585365854,1.292682927,8.12195122,2.146341463,8.024390244,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,73.38,217,9.481704545,23.26849315,31.77426829,4.63,34,14.05263158,4.16,107,7.12,12.07,
4623,18263,9061,Cory Harkey,TE,UCLA,20120487,5,0,0,0,0,0,0,0,0,0,0,0,37,27,215,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578125,0.421875,3.359375,0.046875,0,0,0,0,0,0,0,0.03125,0.015625,0,0,0,0,0,0,0,0,0,0,0,76,260,9.9425,21.8739726,33.89451923,5.06,26.5,13,4.69,109,7.4,11.598,
4624,18272,23150,Cody Wallace,C,Texas A&M;,20080107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0,0,0,0,0,76.3,296,9.818837209,23.43013699,32.21309524,5.32,30.5,26,4.55,113,7.45,11.62,
4625,18278,23112,Kevin Walker,DB,East Carolina (NC),19880057,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,146,0,9,27,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285714286,20.85714286,0,1.285714286,3.857142857,0,0,0,0,0.285714286,4.285714286,0,0,0,0,0,0,0,0,0,74.5,238,9.180858586,22.34794521,31.42202778,4.567580071,35.15636822,22,4.190455213,118.9731801,7.042195122,11.4970684,
4626,18284,5051,Chase Daniel,QB,Missouri,20090435,8,51,78,480,930.7,1,1,6,38,33,91,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.822580645,1.258064516,7.741935484,15.01129032,0.016129032,0.016129032,0.096774194,0.612903226,0.532258065,1.467741935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0,0,0,0,0,0,0,0,0,72,218,9.481704545,22.56438356,31.77426829,4.79,33,14.05263158,4.31,109.0478469,7.28,12.07,
4627,18285,23031,Bobby Wagner,ILB,Utah St.,20120047,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,521,344,10,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163157895,5.484210526,3.621052632,0.105263158,0.884210526,0,0.010526316,0,0,0,0,0,0,0,73,241,9.575971731,21.84657534,32.34203774,4.46,33.25938567,21.21631206,4.312656546,114.7868284,7.245243902,11.87096618,
4628,18287,10441,Mike Hull,LB,Penn St.,20150889,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64516129,0.483870968,0.032258065,0.258064516,0,0,0,0,0,0,0,0,0,72,237,9.575971731,23.94794521,32.34203774,4.68,33.25938567,31,4.312656546,114.7868284,7.245243902,11.87096618,
4629,18296,2587,Cyron Brown,DE,Illinois,19980486,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.8,241,10.5,22.82191781,34.13,5.09,33.5,22.5097493,4.23,115,7.54,11.87125,
4630,18299,6337,Matt Elam,SS,Florida,20130032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,88,42,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627907,2.046511628,0.976744186,0.023255814,0.418604651,0,0,0,0,0,0,0,0,0,69.88,208,9.180858586,21.60821918,31.42202778,4.5,35.5,17,4.190455213,118,7.042195122,11.4970684,19
4631,18304,19789,Da'Rel Scott,RB,Maryland,20110221,3,0,0,0,0,0,0,0,0,31,98,0,21,13,115,1,14,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,4.9,0,1.05,0.65,5.75,0.05,0.7,17.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,211,9.359638554,22.9369863,31.2399115,4.4,34,19,4.2,117,7.15,11.64856287,
4632,18311,8325,Torrian Gray,DB,Virginia Tech,19970049,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0.037037037,0.407407407,0,0,0,0,0,0,0,0,0,71.6,203,9,23.10410959,32.88,4.5,35.15636822,22,4.190455213,118.9731801,7.042195122,11.4970684,
4633,18313,4462,Emanuel Cook,DB,South Carolina,20090518,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0,0,0,69.75,197,9.180858586,21.27671233,31.42202778,4.57,35,18,4.190455213,116,7.042195122,11.4970684,
4634,18314,24167,Louis Williams,C,Louisiana State,20010211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4,299,9.818837209,22.04383562,32.21309524,5.44,28.5,25,4.67,103,7.86,11.62,
4635,18319,22144,Kenbrell Thompkins,WR,Cincinnati,20130595,3,0,0,0,0,0,0,0,0,2,5,0,150,70,893,4,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0.147058824,0,4.411764706,2.058823529,26.26470588,0.117647059,0.117647059,1.764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.63,193,9.290307692,24.75616438,31.66167364,4.54,33.5,8,4.21,121,6.88,11.49209302,
4636,18321,24083,Gerome Williams,DB,Houston,19960876,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.6,195,9.5,22.65120901,32.63,4.77,34.5,18,4.190455213,123,7.042195122,11.4970684,
4637,18322,22097,Mike Thomas,WR,Arizona,20090107,4,0,0,0,0,0,0,0,0,34,268,0,295,176,1796,7,29,690,0,76,620,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557377049,4.393442623,0,4.836065574,2.885245902,29.44262295,0.114754098,0.475409836,11.31147541,0,1.245901639,10.16393443,0.016393443,0,0.098360656,0.016393443,0,0,0,0,0,0,0,0,0,0,0,67.88,195,9.290307692,21.90684932,31.66167364,4.3,40.5,14.91558442,4.28,126,6.65,11.49209302,
4638,18327,14590,LeRon McCoy,WR,Indiana (PA),20050226,1,0,0,0,0,0,0,0,0,0,0,0,30,18,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.8,19.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.5,211,9.290307692,23.26027397,31.66167364,4.41,37,14.91558442,4.21,119,7.19,11.49209302,
4639,18341,10269,DeAndre Houston-Carson,FS,William & Mary,20160185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.75,201,9.180858586,23.05753425,31.42202778,4.54,32.5,13,4.28,115,7.15,11.4970684,
4640,18347,19403,DeMarco Sampson,WR,San Diego St.,20110249,1,0,0,0,0,0,0,0,0,0,0,0,8,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,204,9.290307692,25.37260274,31.66167364,4.69,34.74818049,14,4.216081081,118.9414414,6.993472585,11.49209302,
4641,18349,24019,Chris Williams,WR,,20080014,1,0,0,0,0,0,0,0,0,1,-8,0,0,0,0,0,24,579,1,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,-1.333333333,0,0,0,0,0,4,96.5,0.166666667,0.666666667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,315,9.290307692,22.68219178,31.66167364,5.15,25,21,4.85,103,7.95,11.49209302,
4642,18351,12854,Kenard Lang,DE-DT-LB,Miami (FL),19970017,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326923077,0,0,0.019230769,0.544871795,0,0,0,0,0,0,0,0,0,76.1,277,9.75,22.23013699,36,4.83,33.5,20,4.59,112,8.14,11.87125,
4643,18352,19377,Greg Salas,WR,Hawaii,20110112,6,0,0,0,0,0,0,0,0,2,28,1,85,50,704,1,1,8,0,2,29,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068965517,0.965517241,0.034482759,2.931034483,1.724137931,24.27586207,0.034482759,0.034482759,0.275862069,0,0.068965517,1,0,0,0.068965517,0.034482759,0,0,0,0,0,0,0,0,0,0,0,73.13,210,9.290307692,22.68767123,31.66167364,4.53,37,15,4.1,120,6.65,11.49209302,
4644,18355,10355,Paul Hubbard,WR,Wisconsin,20080191,1,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.75,221,9.290307692,22.88767123,31.66167364,4.59,29.5,15,4.216081081,126,6.993472585,11.49209302,
4645,18356,23946,Jimmy Wilkerson,DE,Oklahoma,20030189,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,64,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008196721,0,0,0,0,0,0.114754098,0.524590164,0.163934426,0,0,0,0,0,0,0,0,0,0,0,74.9,271,9.78304,22.32054795,33.42385246,4.86,34.5,29,4.38,114,7.44,11.87125,
4646,18359,23388,Jaylen Watkins,CB,Florida,20140101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.161290323,0.290322581,0,0,0,0,0,0,0,0,0,0,0,71.5,194,9.180858586,22.46027397,31.42202778,4.41,35.15636822,22,4.190455213,118.9731801,7.042195122,11.4970684,
4647,18360,7510,Phillip Gaines,CB,Rice,20140087,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.205128205,0.230769231,0.025641026,0,0,0,0,0,0,0,0,0,0,72.38,193,9.180858586,23.10958904,31.42202778,4.38,36.5,11,4.04,122,6.62,11.4970684,
4648,18366,6884,Ronald Fields,DT,Mississippi St.,20050137,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.643678161,0.344827586,0,0,0,0,0,0,0,0,0,0,0,74.4,313,9.78304,23.62465753,33.42385246,5.16,27,22.5097493,4.68,100,8.01,11.87125,
4649,18367,1390,Travis Beckum,TE,Wisconsin,20090100,4,0,0,0,0,0,0,0,0,0,0,0,46,33,309,3,1,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884615385,0.634615385,5.942307692,0.057692308,0.019230769,0.057692308,0,0,0,0,0,0.057692308,0.038461538,0,0,0,0,0,0,0,0,0,0,0,75,239,9.9425,22.26575342,33.89451923,4.62,28.01383399,28,4.716348548,102.1781377,7.870920245,11.598,
4650,18371,11445,Troy Johnson,LB-DE,Oklahoma,19880133,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9,229,9,23.46849315,32.34203774,4.76,30.5,18,4.26,115,7.245243902,11.9,
4651,18375,14393,Brad Maynard,P,Ball St.,19970095,15,5,8,94,749.9,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1407,58666,6,0.020080321,0.032128514,0.37751004,3.011646586,0.008032129,0,0,0,0.016064257,0.020080321,0,0,0,0,0,0,0,0,0,0,0,0,0.004016064,0.004016064,0,0,0,0,0,0,0,0,5.65060241,235.6064257,0.024096386,73.1,184,9,23.20547945,30.13,4.96625,28.5,16.75,4.575,100,9.04,11.47,
4652,18377,23135,Vance Walker,DT,Georgia Tech,20090210,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,123,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117117117,1.108108108,0.513513514,0,0,0,0,0,0,0,0,0,0,0,74,304,9.78304,22.01369863,33.42385246,5.32,33,29,4.438023952,113.6574586,7.34765873,11.87125,
4653,18381,9085,Alvin Harper,WR,Tennessee,19910012,9,1,2,46,158.3,0,0,0,0,2,18,0,420,215,4128,25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.008928571,0.017857143,0.410714286,1.413392857,0,0,0,0,0.017857143,0.160714286,0,3.75,1.919642857,36.85714286,0.223214286,0,0,0,0,0,0,0,0,0,0.008928571,0.008928571,0,0,0,0,0,0,0,0,0,75,206,9.75,22.80547945,33,4.540931507,34.74818049,14.91558442,4.216081081,118.9414414,6.993472585,11.49209302,
